variables ="x", "Ch"
 3.05574438386000e-001    4.17883276684842e+000
 3.07878035428084e-001    4.16676365893716e+000
 3.10565022175101e-001    4.15468304933475e+000
 3.12996958920911e-001    4.14061009123237e+000
 3.15301099098411e-001    4.12654096702705e+000
 3.18628698093227e-001    4.10844113905720e+000
 3.21187345136518e-001    4.09836437964590e+000
 3.23618738746913e-001    4.08629143783759e+000
 3.28481525967704e-001    4.06214555422097e+000
 3.32449737210319e-001    4.03802650788369e+000
 3.35393403364788e-001    4.02193819789906e+000
 3.38974966089979e-001    4.00983075101730e+000
 3.42559244492248e-001    3.98772322266523e+000
 3.46396400354060e-001    3.97560810798938e+000
 3.50236271892950e-001    3.95349291184321e+000
 3.56508623313065e-001    3.91530474130061e+000
 3.62137103672889e-001    3.89513588688981e+000
 3.70837046755493e-001    3.85887488859734e+000
 3.74804714862693e-001    3.83675585855412e+000
 3.79664786406407e-001    3.82261005640781e+000
 3.84909333925883e-001    3.80445271998222e+000
 3.88363643218180e-001    3.79034909070345e+000
 3.94124808365052e-001    3.75217625574905e+000
 4.00264474998119e-001    3.73199206575006e+000
 4.05767331331294e-001    3.70382698006006e+000
 4.10500149442112e-001    3.68768499551674e+000
 4.16514735183945e-001    3.65750455794448e+000
 4.23296100335642e-001    3.62730111698993e+000
 4.27517189037802e-001    3.61317448432887e+000
 4.31354344899615e-001    3.60105936965301e+000
 4.38771434080374e-001    3.58283685697759e+000
 4.45681682071212e-001    3.54862954953786e+000
 4.52588671249558e-001    3.52642233986251e+000
 4.56300746220137e-001    3.50431097761340e+000
 4.61286984925916e-001    3.49616139045222e+000
 4.67552275585632e-001    3.48397343173243e+000
 4.72414519671007e-001    3.46182756440987e+000
 4.77404017189277e-001    3.44167787948432e+000
 4.84184296070144e-001    3.41547447111790e+000
 4.91344705843450e-001    3.40125965882470e+000
 4.98890134727935e-001    3.38103329595816e+000
 5.03624582244999e-001    3.35889126253265e+000
 5.08355770949572e-001    3.34874932687151e+000
 5.13980992496904e-001    3.34058057022509e+000
 5.17817062087886e-001    3.33246548813736e+000
 5.21911440492566e-001    3.31434265678522e+000
 5.27537748310729e-001    3.30217386755068e+000
 5.36233346310010e-001    3.28191299961070e+000
 5.44289961467737e-001    3.26167130115597e+000
 5.51325833485225e-001    3.23546022499544e+000
 5.59634782967082e-001    3.22721095651099e+000
 5.67565230962744e-001    3.20097304307112e+000
 5.75108487305568e-001    3.18874674538083e+000
 5.82015476483914e-001    3.16653953570548e+000
 5.88664699983978e-001    3.15234005900048e+000
 5.97743144552775e-001    3.13406770566342e+000
 6.05035695977715e-001    3.10384892912067e+000
 6.13091224864611e-001    3.08760726325406e+000
 6.21017870912367e-001    3.07536946387263e+000
 6.28819436068888e-001    3.05313541691793e+000
 6.40582151707626e-001    3.03278253544877e+000
 6.48894903137390e-001    3.01053315290588e+000
 6.56951518295117e-001    2.99029145445115e+000
 6.67182847655788e-001    2.96198451457033e+000
 6.77538171636862e-001    2.94767385485089e+000
 6.94032075980172e-001    2.91717903772060e+000
 7.04770789666178e-001    2.90285687631001e+000
 7.17941983233410e-001    2.87246174050300e+000
 7.25745720931592e-001    2.84222762837205e+000
 7.37123417459152e-001    2.82788629747623e+000
 7.55532640920877e-001    2.80333402077237e+000
 7.66912509990098e-001    2.78099262470030e+000
 7.85450073155548e-001    2.75443649780533e+000
 8.01046142708191e-001    2.73596861571875e+000
 8.15237536280248e-001    2.71354287391159e+000
 8.27638691625123e-001    2.69517083925125e+000
 8.35565880808294e-001    2.68093302357575e+000
 8.41959511171736e-001    2.66674121466485e+000
 8.51930359177048e-001    2.65644208922469e+000
 8.58576867000035e-001    2.65224269399000e+000
 8.69698970390973e-001    2.63790903088827e+000
 8.74685752232167e-001    2.62775942743303e+000
 8.82612398279922e-001    2.61552162805160e+000
 8.90920804626364e-001    2.60927237586121e+000
 8.98332462452969e-001    2.61105002612641e+000
 9.05619039388340e-001    2.60283142881835e+000
 9.12524942295856e-001    2.58462425173112e+000
